analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
22.7921,0.0616938,130.429,0.860025,0.0,186,697.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.805,0.061598,129.579,0.843702,0.0,187,701.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7771,0.0614577,129.879,0.847783,0.0,188,705.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7578,0.0615156,128.946,0.819557,0.0,189,708.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7697,0.0618442,130.162,0.854924,0.0,190,712.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7684,0.0620026,129.763,0.854584,0.0,191,716.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7683,0.0618396,129.696,0.837241,0.0,192,720.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7931,0.0620344,130.379,0.843702,0.0,193,723.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.77,0.062562,128.663,0.868867,0.0,194,727.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7506,0.0624134,130.229,0.849823,0.0,195,731.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7883,0.0617816,128.247,0.843362,0.0,196,735.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7809,0.0616471,130.829,0.850503,0.0,197,738.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7684,0.0616896,130.346,0.83248,0.0,198,742.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7754,0.0618163,128.23,0.830439,0.0,199,746.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7474,0.0619945,129.813,0.867846,0.0,200,750.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7587,0.0618706,129.429,0.846422,0.0,201,753.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7601,0.061641,130.212,0.858665,0.0,202,757.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7566,0.0616925,130.112,0.842342,0.0,203,761.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7938,0.0620951,130.679,0.867506,0.0,204,765.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.8142,0.0620478,131.045,0.841661,0.0,205,768.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7905,0.0617763,130.246,0.852203,0.0,206,772.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7669,0.0615127,130.562,0.846082,0.0,207,776.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7761,0.0614174,130.362,0.847783,0.0,208,780.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7848,0.0616967,130.629,0.848123,0.0,209,783.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7729,0.0617672,129.413,0.843362,0.0,210,787.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7609,0.0618981,130.729,0.830099,0.0,211,791.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7729,0.0619427,128.83,0.840641,0.0,212,795.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7755,0.0615756,130.929,0.829079,0.0,213,798.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7688,0.0616573,130.646,0.852884,0.0,214,802.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7869,0.061962,129.913,0.837241,0.0,215,806.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7934,0.0612835,130.379,0.853564,0.0,216,810.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7704,0.0615624,130.079,0.850843,0.0,217,813.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7668,0.0619887,128.846,0.838261,0.0,218,817.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7842,0.0614709,128.93,0.850163,0.0,219,821.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7757,0.0615192,129.446,0.860025,0.0,220,825.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7441,0.0618058,130.246,0.859005,0.0,221,828.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7542,0.0618153,129.813,0.837241,0.0,222,832.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7893,0.0618975,130.412,0.849483,0.0,223,836.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7913,0.061533,129.696,0.863766,0.0,224,840.0,12.31,background,12.31-12.33 Background [TR 258].dat
