analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
13.6358,0.0171607,118.317,0.771268,0.0,108,405.0,10.33,background,10.33 Only Background [TR 258].dat
13.6229,0.0174304,119.6,0.790652,0.0,109,408.75,10.33,background,10.33 Only Background [TR 258].dat
13.6317,0.0177286,117.268,0.773648,0.0,110,412.5,10.33,background,10.33 Only Background [TR 258].dat
13.6118,0.0178257,119.25,0.771268,0.0,111,416.25,10.33,background,10.33 Only Background [TR 258].dat
13.6166,0.0175656,117.601,0.771948,0.0,112,420.0,10.33,background,10.33 Only Background [TR 258].dat
13.617,0.0173828,118.934,0.78147,0.0,113,423.75,10.33,background,10.33 Only Background [TR 258].dat
13.5969,0.0167761,118.267,0.794052,0.0,114,427.5,10.33,background,10.33 Only Background [TR 258].dat
13.6271,0.0174855,118.917,0.773988,0.0,115,431.25,10.33,background,10.33 Only Background [TR 258].dat
13.6489,0.017344,118.734,0.800173,0.0,116,435.0,10.33,background,10.33 Only Background [TR 258].dat
13.6105,0.0169049,120.233,0.768207,0.0,117,438.75,10.33,background,10.33 Only Background [TR 258].dat
13.6004,0.0168632,119.417,0.793372,0.0,118,442.5,10.33,background,10.33 Only Background [TR 258].dat
13.6339,0.0171314,118.367,0.773988,0.0,119,446.25,10.33,background,10.33 Only Background [TR 258].dat
13.6582,0.01726,118.984,0.789631,0.0,120,450.0,10.33,background,10.33 Only Background [TR 258].dat
13.6516,0.0175019,119.8,0.778069,0.0,121,453.75,10.33,background,10.33 Only Background [TR 258].dat
13.638,0.0172519,118.384,0.78079,0.0,122,457.5,10.33,background,10.33 Only Background [TR 258].dat
13.6286,0.0180368,118.634,0.787931,0.0,123,461.25,10.33,background,10.33 Only Background [TR 258].dat
13.6417,0.0178602,119.0,0.799493,0.0,124,465.0,10.33,background,10.33 Only Background [TR 258].dat
13.6295,0.0176969,118.267,0.798133,0.0,125,468.75,10.33,background,10.33 Only Background [TR 258].dat
13.5976,0.0172318,120.233,0.792012,0.0,126,472.5,10.33,background,10.33 Only Background [TR 258].dat
13.6141,0.0172499,119.317,0.785211,0.0,127,476.25,10.33,background,10.33 Only Background [TR 258].dat
13.653,0.016898,118.767,0.788271,0.0,128,480.0,10.33,background,10.33 Only Background [TR 258].dat
13.6357,0.0172807,119.4,0.794052,0.0,129,483.75,10.33,background,10.33 Only Background [TR 258].dat
13.6005,0.0175009,119.017,0.792352,0.0,130,487.5,10.33,background,10.33 Only Background [TR 258].dat
13.5922,0.0170162,118.834,0.786911,0.0,131,491.25,10.33,background,10.33 Only Background [TR 258].dat
13.6282,0.0172378,119.584,0.78079,0.0,132,495.0,10.33,background,10.33 Only Background [TR 258].dat
13.6441,0.0170923,118.034,0.778749,0.0,133,498.75,10.33,background,10.33 Only Background [TR 258].dat
13.6104,0.0169056,119.084,0.78079,0.0,134,502.5,10.33,background,10.33 Only Background [TR 258].dat
13.6198,0.0169485,117.501,0.786571,0.0,135,506.25,10.33,background,10.33 Only Background [TR 258].dat
13.6327,0.0172726,119.117,0.789291,0.0,136,510.0,10.33,background,10.33 Only Background [TR 258].dat
13.6167,0.0174629,119.717,0.788951,0.0,137,513.75,10.33,background,10.33 Only Background [TR 258].dat
13.6131,0.0172541,117.784,0.798133,0.0,138,517.5,10.33,background,10.33 Only Background [TR 258].dat
13.6178,0.0171861,120.317,0.767187,0.0,139,521.25,10.33,background,10.33 Only Background [TR 258].dat
13.6016,0.0174079,116.951,0.794732,0.0,140,525.0,10.33,background,10.33 Only Background [TR 258].dat
13.6225,0.017187,120.217,0.788611,0.0,141,528.75,10.33,background,10.33 Only Background [TR 258].dat
13.6554,0.017434,118.217,0.777729,0.0,142,532.5,10.33,background,10.33 Only Background [TR 258].dat
13.6318,0.0173966,119.683,0.804594,0.0,143,536.25,10.33,background,10.33 Only Background [TR 258].dat
13.6233,0.0172818,118.551,0.779429,0.0,144,540.0,10.33,background,10.33 Only Background [TR 258].dat
13.6141,0.0174835,118.001,0.78249,0.0,145,543.75,10.33,background,10.33 Only Background [TR 258].dat
13.5962,0.0170782,120.067,0.796433,0.0,146,547.5,10.33,background,10.33 Only Background [TR 258].dat
13.6069,0.0173722,117.185,0.777049,0.0,147,551.25,10.33,background,10.33 Only Background [TR 258].dat
13.6133,0.0171506,118.517,0.803574,0.0,148,555.0,10.33,background,10.33 Only Background [TR 258].dat
13.5925,0.0170506,117.951,0.785211,0.0,149,558.75,10.33,background,10.33 Only Background [TR 258].dat
13.5852,0.0173706,119.95,0.78317,0.0,150,562.5,10.33,background,10.33 Only Background [TR 258].dat
13.6241,0.0174021,117.868,0.784871,0.0,151,566.25,10.33,background,10.33 Only Background [TR 258].dat
13.6507,0.0170884,118.701,0.786911,0.0,152,570.0,10.33,background,10.33 Only Background [TR 258].dat
13.6634,0.017513,117.751,0.788951,0.0,153,573.75,10.33,background,10.33 Only Background [TR 258].dat
13.6631,0.0171124,118.534,0.784871,0.0,154,577.5,10.33,background,10.33 Only Background [TR 258].dat
13.6361,0.0169441,120.3,0.767187,0.0,155,581.25,10.33,background,10.33 Only Background [TR 258].dat
13.6238,0.0169645,119.833,0.788951,0.0,156,585.0,10.33,background,10.33 Only Background [TR 258].dat
13.629,0.017407,118.134,0.78215,0.0,157,588.75,10.33,background,10.33 Only Background [TR 258].dat
13.6301,0.0175144,118.784,0.765147,0.0,158,592.5,10.33,background,10.33 Only Background [TR 258].dat
13.6499,0.0172551,118.651,0.78045,0.0,159,596.25,10.33,background,10.33 Only Background [TR 258].dat
13.6494,0.0175104,118.617,0.771268,0.0,160,600.0,10.33,background,10.33 Only Background [TR 258].dat
13.6293,0.0171623,119.1,0.786231,0.0,161,603.75,10.33,background,10.33 Only Background [TR 258].dat
13.6157,0.017031,119.35,0.776709,0.0,162,607.5,10.33,background,10.33 Only Background [TR 258].dat
13.6036,0.0173585,118.601,0.785211,0.0,163,611.25,10.33,background,10.33 Only Background [TR 258].dat
13.6129,0.0175102,119.5,0.794732,0.0,164,615.0,10.33,background,10.33 Only Background [TR 258].dat
13.6301,0.0171121,117.368,0.790992,0.0,165,618.75,10.33,background,10.33 Only Background [TR 258].dat
13.6217,0.0168374,119.0,0.799153,0.0,166,622.5,10.33,background,10.33 Only Background [TR 258].dat
13.6056,0.0169968,118.151,0.772968,0.0,167,626.25,10.33,background,10.33 Only Background [TR 258].dat
13.6048,0.0176998,118.184,0.785211,0.0,168,630.0,10.33,background,10.33 Only Background [TR 258].dat
13.6391,0.0176169,119.45,0.78079,0.0,169,633.75,10.33,background,10.33 Only Background [TR 258].dat
13.6271,0.0171326,119.25,0.784871,0.0,170,637.5,10.33,background,10.33 Only Background [TR 258].dat
13.5829,0.0172047,118.917,0.78453,0.0,171,641.25,10.33,background,10.33 Only Background [TR 258].dat
