analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
60.814,0.057042,168.313,0.881789,0.0,75,281.25,12.35,signal,12.35-12.37 signal [TR 220].dat
59.9518,0.0551614,167.847,0.846422,0.0,76,285.0,12.35,signal,12.35-12.37 signal [TR 220].dat
59.0511,0.0539683,169.246,0.882469,0.0,77,288.75,12.35,signal,12.35-12.37 signal [TR 220].dat
58.2212,0.0529414,167.73,0.88655,0.0,78,292.5,12.35,signal,12.35-12.37 signal [TR 220].dat
57.4089,0.0518149,166.697,0.860705,0.0,79,296.25,12.35,signal,12.35-12.37 signal [TR 220].dat
56.5867,0.0505955,165.314,0.878729,0.0,80,300.0,12.35,signal,12.35-12.37 signal [TR 220].dat
55.835,0.0490861,167.13,0.873968,0.0,81,303.75,12.35,signal,12.35-12.37 signal [TR 220].dat
55.1113,0.0483293,165.065,0.893011,0.0,82,307.5,12.35,signal,12.35-12.37 signal [TR 220].dat
54.3404,0.0478671,166.397,0.874648,0.0,83,311.25,12.35,signal,12.35-12.37 signal [TR 220].dat
53.5989,0.0464229,166.314,0.879749,0.0,84,315.0,12.35,signal,12.35-12.37 signal [TR 220].dat
52.9434,0.0459764,163.182,0.88485,0.0,85,318.75,12.35,signal,12.35-12.37 signal [TR 220].dat
52.282,0.0451383,163.865,0.880769,0.0,86,322.5,12.35,signal,12.35-12.37 signal [TR 220].dat
51.6215,0.0439976,164.731,0.871587,0.0,87,326.25,12.35,signal,12.35-12.37 signal [TR 220].dat
50.9969,0.0435884,164.015,0.88655,0.0,88,330.0,12.35,signal,12.35-12.37 signal [TR 220].dat
50.3637,0.0431644,164.248,0.904573,0.0,89,333.75,12.35,signal,12.35-12.37 signal [TR 220].dat
49.7581,0.0419532,163.748,0.898112,0.0,90,337.5,12.35,signal,12.35-12.37 signal [TR 220].dat
49.1665,0.0410731,162.049,0.867506,0.0,91,341.25,12.35,signal,12.35-12.37 signal [TR 220].dat
48.5847,0.0402348,162.182,0.88451,0.0,92,345.0,12.35,signal,12.35-12.37 signal [TR 220].dat
48.0321,0.0400256,163.382,0.868186,0.0,93,348.75,12.35,signal,12.35-12.37 signal [TR 220].dat
47.4777,0.0397758,161.749,0.881109,0.0,94,352.5,12.35,signal,12.35-12.37 signal [TR 220].dat
46.9399,0.0397217,160.6,0.878388,0.0,95,356.25,12.35,signal,12.35-12.37 signal [TR 220].dat
46.4401,0.0387181,160.6,0.878729,0.0,96,360.0,12.35,signal,12.35-12.37 signal [TR 220].dat
45.9159,0.037841,161.1,0.862745,0.0,97,363.75,12.35,signal,12.35-12.37 signal [TR 220].dat
45.3944,0.0373428,160.283,0.861725,0.0,98,367.5,12.35,signal,12.35-12.37 signal [TR 220].dat
44.9348,0.0372875,160.55,0.88417,0.0,99,371.25,12.35,signal,12.35-12.37 signal [TR 220].dat
44.452,0.0367876,161.083,0.889611,0.0,100,375.0,12.35,signal,12.35-12.37 signal [TR 220].dat
43.9416,0.0365571,160.916,0.88655,0.0,101,378.75,12.35,signal,12.35-12.37 signal [TR 220].dat
43.4996,0.0366028,159.167,0.874648,0.0,102,382.5,12.35,signal,12.35-12.37 signal [TR 220].dat
43.0875,0.0360181,160.45,0.852543,0.0,103,386.25,12.35,signal,12.35-12.37 signal [TR 220].dat
42.6404,0.035671,158.834,0.873968,0.0,104,390.0,12.35,signal,12.35-12.37 signal [TR 220].dat
42.1993,0.0354676,159.534,0.866826,0.0,105,393.75,12.35,signal,12.35-12.37 signal [TR 220].dat
41.82,0.0355342,158.651,0.881109,0.0,106,397.5,12.35,signal,12.35-12.37 signal [TR 220].dat
41.4152,0.035596,157.618,0.865126,0.0,107,401.25,12.35,signal,12.35-12.37 signal [TR 220].dat
40.9654,0.0349126,157.151,0.880429,0.0,108,405.0,12.35,signal,12.35-12.37 signal [TR 220].dat
40.5565,0.0346563,159.05,0.893691,0.0,109,408.75,12.35,signal,12.35-12.37 signal [TR 220].dat
40.1475,0.0345176,157.851,0.880089,0.0,110,412.5,12.35,signal,12.35-12.37 signal [TR 220].dat
39.734,0.0341658,157.284,0.863766,0.0,111,416.25,12.35,signal,12.35-12.37 signal [TR 220].dat
39.3449,0.0341381,157.734,0.864106,0.0,112,420.0,12.35,signal,12.35-12.37 signal [TR 220].dat
38.9541,0.033509,157.001,0.849823,0.0,113,423.75,12.35,signal,12.35-12.37 signal [TR 220].dat
38.5974,0.0335194,156.801,0.865126,0.0,114,427.5,12.35,signal,12.35-12.37 signal [TR 220].dat
38.2255,0.0334281,157.718,0.876348,0.0,115,431.25,12.35,signal,12.35-12.37 signal [TR 220].dat
37.8576,0.0330563,158.467,0.880089,0.0,116,435.0,12.35,signal,12.35-12.37 signal [TR 220].dat
