time_key,prototype_col,Time_mapping,time_key_mpl,PBL_MPL_m,rmin_m,rmax_m,rmin_used_m,rmax_used_m,PBL_TR40_m,Chosen_mode,HWCT_peak_chosen,Delta_TR40_minus_MPL_m,NRB_all_nan,FFT_fc_cycles_per_m,FFT_order,FFT_pad_frac,HWCT_smooth_win_bins,HWCT_tol_m
1035,10.35,exact,1035,1468.983,1168.983,1768.983,1168.983,1768.983,1507.5,positive,0.003728219519481245,38.51700000000005,False,0.0125,6,0.1,7,22.5
1105,11.05,exact,1105,2698.132,2398.132,2998.132,2398.132,2998.132,2535.0,positive,0.3705226938912353,-163.13200000000006,False,0.0125,6,0.1,7,22.5
1135,11.35,exact,1135,1289.1075999999998,989.1075999999998,1589.1075999999998,989.1075999999998,1589.1075999999998,1582.5,positive,0.0068692407932134,293.3924000000002,False,0.0125,6,0.1,7,22.5
1205,12.05,exact,1205,2638.1736,2338.1736,2938.1736,2338.1736,2938.1736,2523.75,positive,0.3247258326902789,-114.42360000000008,False,0.0125,6,0.1,7,22.5
1235,12.35,exact,1235,1259.1283,959.1283,1559.1283,959.1283,1559.1283,1522.5,positive,0.007786826284460702,263.3716999999999,False,0.0125,6,0.1,7,22.5
1305,13.05,exact,1305,1558.9207,1258.9207,1858.9207,1258.9207,1858.9207,1792.5,positive,0.013091304303364108,233.5793000000001,False,0.0125,6,0.1,7,22.5
1335,13.35,exact,1335,2638.1736,2338.1736,2938.1736,2338.1736,2938.1736,2512.5,positive,0.2848246493579365,-125.67360000000008,False,0.0125,6,0.1,7,22.5
1405,14.05,exact,1405,2728.1115,2428.1115,3028.1115,2428.1115,3028.1115,2808.75,positive,0.06200160343584418,80.63850000000002,False,0.0125,6,0.1,7,22.5
1435,14.35,exact,1435,2758.0906999999997,2458.0906999999997,3058.0906999999997,2458.0906999999997,3058.0906999999997,2861.25,positive,0.04923022754075482,103.15930000000026,False,0.0125,6,0.1,7,22.5
1505,15.05,exact,1505,2788.0699999999997,2488.0699999999997,3088.0699999999997,2488.0699999999997,3088.0699999999997,2670.0,positive,0.3754285736869707,-118.06999999999971,False,0.0125,6,0.1,7,22.5
1535,15.35,exact,1535,2788.0699999999997,2488.0699999999997,3088.0699999999997,2488.0699999999997,3088.0699999999997,3015.0,positive,0.053966657691444084,226.9300000000003,False,0.0125,6,0.1,7,22.5
1605,16.05,exact,1605,2728.1115,2428.1115,3028.1115,2428.1115,3028.1115,3018.75,positive,0.03619611078913812,290.6385,False,0.0125,6,0.1,7,22.5
1635,16.35,exact,1635,2728.1115,2428.1115,3028.1115,2428.1115,3028.1115,3018.75,positive,0.046975280829965174,290.6385,False,0.0125,6,0.1,7,22.5
1705,17.05,exact,1705,2608.1944,2308.1944,2908.1944,2308.1944,2908.1944,2340.0,positive,0.028944118970538002,-268.19439999999986,False,0.0125,6,0.1,7,22.5
1735,17.35,exact,1735,2578.2151,2278.2151,2878.2151,2278.2151,2878.2151,2771.25,positive,0.04364187073547246,193.0349000000001,False,0.0125,6,0.1,7,22.5
1805,18.05,exact,1805,2518.2567,2218.2567,2818.2567,2218.2567,2818.2567,2737.5,positive,0.048627879269633835,219.2433000000001,False,0.0125,6,0.1,7,22.5
1835,18.35,exact,1835,2398.3397,2098.3397,2698.3397,2098.3397,2698.3397,2478.75,positive,0.00037017149024393126,80.4103,False,0.0125,6,0.1,7,22.5
1905,19.05,exact,1905,2578.2151,2278.2151,2878.2151,2278.2151,2878.2151,2452.5,positive,0.017471902829437835,-125.7150999999999,False,0.0125,6,0.1,7,22.5
1935,19.35,exact,1935,2548.2360000000003,2248.2360000000003,2848.2360000000003,2248.2360000000003,2848.2360000000003,2373.75,positive,0.011097186485663046,-174.48600000000033,False,0.0125,6,0.1,7,22.5
2005,20.05,exact,2005,2518.2567,2218.2567,2818.2567,2218.2567,2818.2567,2313.75,positive,0.006088778218878738,-204.5066999999999,False,0.0125,6,0.1,7,22.5
2035,20.35,exact,2035,2428.319,2128.319,2728.319,2128.319,2728.319,2332.5,positive,0.009600478737817164,-95.81899999999996,False,0.0125,6,0.1,7,22.5
2105,21.05,exact,2105,2458.2982,2158.2982,2758.2982,2158.2982,2758.2982,2377.5,positive,0.01861958984594414,-80.79820000000018,False,0.0125,6,0.1,7,22.5
2135,21.35,exact,2135,2428.319,2128.319,2728.319,2128.319,2728.319,2208.75,positive,0.011240881184480661,-219.56899999999996,False,0.0125,6,0.1,7,22.5
2205,22.05,exact,2205,1588.9001,1288.9001,1888.9001,1288.9001,1888.9001,1818.75,positive,0.0008004885613392687,229.84989999999993,False,0.0125,6,0.1,7,22.5
2235,22.35,exact,2235,1588.9001,1288.9001,1888.9001,1288.9001,1888.9001,1848.75,positive,0.003447752765385337,259.84989999999993,False,0.0125,6,0.1,7,22.5
2305,23.05,exact,2305,1439.0038,1139.0038,1739.0038,1139.0038,1739.0038,1267.5,positive,0.0025033589760400377,-171.50379999999996,False,0.0125,6,0.1,7,22.5
2335,23.35,exact,2335,1379.0454000000002,1079.0454000000002,1679.0454000000002,1079.0454000000002,1679.0454000000002,1353.75,negative_fallback,-0.05163953363392265,-25.2954000000002,False,0.0125,6,0.1,7,22.5
