time_key,prototype_col,Time_mapping,time_key_mpl,PBL_MPL_m,rmin_m,rmax_m,rmin_used_m,rmax_used_m,PBL_TR40_m,Chosen_mode,HWCT_peak_chosen,Delta_TR40_minus_MPL_m,NRB_all_nan,FFT_fc_cycles_per_m,FFT_order,FFT_pad_frac,HWCT_smooth_win_bins,HWCT_tol_m
1835,18.35,exact,1835,1618.8792999999998,1318.8792999999998,1918.8793,1318.8792999999998,1918.8793,1331.25,positive,0.0028260244091597997,-287.62929999999983,False,0.0125,6,0.1,7,22.5
1905,19.05,exact,1905,1588.9001,1288.9001,1888.9001,1288.9001,1888.9001,1826.25,positive,0.005871258300810922,237.34989999999993,False,0.0125,6,0.1,7,22.5
1935,19.35,exact,1935,1858.7133,1558.7133,2158.7133000000003,1558.7133,2158.7133000000003,2103.75,positive,0.0049377727143051775,245.0367000000001,False,0.0125,6,0.1,7,22.5
2005,20.05,exact,2005,1768.7756,1468.7756,2068.7756,1468.7756,2068.7756,2021.25,positive,0.0038990735991028536,252.47440000000006,False,0.0125,6,0.1,7,22.5
2035,20.35,exact,2035,2218.4640999999997,1918.4640999999997,2518.4640999999997,1918.4640999999997,2518.4640999999997,2062.5,positive,0.004474016042220683,-155.9640999999997,False,0.0125,6,0.1,7,22.5
2105,21.05,exact,2105,2218.4640999999997,1918.4640999999997,2518.4640999999997,1918.4640999999997,2518.4640999999997,2512.5,positive,0.004067670662467965,294.0359000000003,False,0.0125,6,0.1,7,22.5
2135,21.35,exact,2135,2248.4434,1948.4434,2548.4434,1948.4434,2548.4434,2415.0,positive,0.003679261989227134,166.5565999999999,False,0.0125,6,0.1,7,22.5
2205,22.05,exact,2205,2248.4434,1948.4434,2548.4434,1948.4434,2548.4434,2148.75,positive,0.009451227036973209,-99.69340000000011,False,0.0125,6,0.1,7,22.5
2235,22.35,exact,2235,2248.4434,1948.4434,2548.4434,1948.4434,2548.4434,2133.75,positive,0.008189783202617873,-114.69340000000011,False,0.0125,6,0.1,7,22.5
2305,23.05,exact,2305,2218.4640999999997,1918.4640999999997,2518.4640999999997,1918.4640999999997,2518.4640999999997,2021.25,positive,0.00520391825986577,-197.2140999999997,False,0.0125,6,0.1,7,22.5
2335,23.35,exact,2335,2038.5888,1738.5887999999998,2338.5887999999995,1738.5887999999998,2338.5887999999995,2066.25,positive,0.011922828129952573,27.661200000000008,False,0.0125,6,0.1,7,22.5
